"Start","End","Condition","Num","Status"
"0","0.008800000190734862","1","1","speaker"
"0.008800000190734862","3.815800000190735","1","1","bystander"
"3.815800000190735","5.228800000190735","1","1","speaker"
"5.228800000190735","7.7075","1","1","sideparticipant"
"7.7075","8.108599999904632","1","1","addressee"
"8.108599999904632","18.62959999990463","1","1","sideparticipant"
"18.62959999990463","19.203099999904634","1","1","addressee"
"19.203099999904634","23.095099999904633","1","1","sideparticipant"
"23.095099999904633","24.17690000009537","1","1","speaker"
"24.17690000009537","45.246","1","1","sideparticipant"
"45.246","46.0785","1","1","addressee"
"46.0785","62.346400000095365","1","1","sideparticipant"
"62.346400000095365","62.588099999904635","1","1","addressee"
"62.588099999904635","65.14240000009536","1","1","sideparticipant"
"65.14240000009536","65.3495","1","1","addressee"
"65.3495","68.27059999990463","1","1","sideparticipant"
"68.27059999990463","69.16040000009536","1","1","addressee"
"69.16040000009536","84.5447000002861","1","1","sideparticipant"
"84.5447000002861","86.0727000002861","1","1","speaker"
"86.0727000002861","114.1727000002861","1","1","sideparticipant"
"114.1727000002861","117.9052000002861","1","1","bystander"
"117.9052000002861","122.2285","1","1","sideparticipant"
"122.2285","123.18159999990463","1","1","speaker"
"123.18159999990463","129.436","1","1","sideparticipant"
"129.436","131.29190000009538","1","1","speaker"
"131.29190000009538","142.26459999990465","1","1","sideparticipant"
"142.26459999990465","143.1","1","1","speaker"
"143.1","182.76209999990462","1","1","sideparticipant"
"182.76209999990462","183.3092000002861","1","1","addressee"
"183.3092000002861","201.45190000009538","1","1","sideparticipant"
"201.45190000009538","203.14459999990464","1","1","speaker"
"203.14459999990464","203.35959999990465","1","1","sideparticipant"
"203.35959999990465","203.56959999990463","1","1","addressee"
"203.56959999990463","208.84570000028612","1","1","sideparticipant"
"208.84570000028612","209.05640000009538","1","1","addressee"
"209.05640000009538","236.1767000002861","1","1","sideparticipant"
"236.1767000002861","236.49359999990463","1","1","addressee"
"236.49359999990463","247.0372000002861","1","1","sideparticipant"
"247.0372000002861","247.576","1","1","addressee"
"247.576","248.0135","1","1","sideparticipant"
"248.0135","250.62480000019073","1","1","speaker"
"250.62480000019073","273.3259000000954","1","1","sideparticipant"
"273.3259000000954","274.186","1","1","addressee"
"274.186","289.0328000001907","1","1","sideparticipant"
"289.0328000001907","290.4742000002861","1","1","speaker"
"290.4742000002861","326.34380000019075","1","1","sideparticipant"
"326.34380000019075","352.51959999990464","1","1","bystander"
"352.51959999990464","354.28859999990465","1","1","speaker"
"354.28859999990465","385.12459999990466","1","1","sideparticipant"
"385.12459999990466","385.2462000002861","1","1","addressee"
"385.2462000002861","416.8908000001907","1","1","sideparticipant"
"416.8908000001907","416.9803000001907","1","1","bystander"
"416.9803000001907","418.62740000009535","1","1","speaker"
"418.62740000009535","429.19440000009536","1","1","sideparticipant"
"429.19440000009536","429.9460999999046","1","1","addressee"
"429.9460999999046","437.7045","1","1","sideparticipant"
"437.7045","445.8065999999046","1","1","bystander"
"445.8065999999046","446.8645","1","1","sideparticipant"
"446.8645","447.6404000000954","1","1","speaker"
"447.6404000000954","450.6037000002861","1","1","sideparticipant"
