"Start","End","Condition","Num","Status"
"0","0.7692999999970198","0","4","bystander"
"0.7692999999970198","3.625","0","4","speaker"
"3.625","12.77609999999404","0","4","sideparticipant"
"12.77609999999404","16.9955","0","4","speaker"
"16.9955","18.281","0","4","sideparticipant"
"18.281","20.02379999999702","0","4","speaker"
"20.02379999999702","26.5005","0","4","sideparticipant"
"26.5005","27.90620000000298","0","4","speaker"
"27.90620000000298","32.911099999994036","0","4","sideparticipant"
"32.911099999994036","34.21779999999702","0","4","speaker"
"34.21779999999702","35.33409999999404","0","4","sideparticipant"
"35.33409999999404","38.35840000000596","0","4","speaker"
"38.35840000000596","44.08120000000298","0","4","sideparticipant"
"44.08120000000298","45.22320000000298","0","4","speaker"
"45.22320000000298","51.005","0","4","sideparticipant"
"51.005","52.49229999999702","0","4","speaker"
"52.49229999999702","55.68279999999702","0","4","sideparticipant"
"55.68279999999702","57.54420000000298","0","4","speaker"
"57.54420000000298","62.9365","0","4","sideparticipant"
"62.9365","64.4445","0","4","speaker"
"64.4445","66.10559999999404","0","4","sideparticipant"
"66.10559999999404","68.54679999999702","0","4","speaker"
"68.54679999999702","79.171","0","4","sideparticipant"
"79.171","79.476","0","4","addressee"
"79.476","81.502","0","4","sideparticipant"
"81.502","83.50590000000597","0","4","speaker"
"83.50590000000597","91.14340000000595","0","4","sideparticipant"
"91.14340000000595","93.12640000000596","0","4","speaker"
"93.12640000000596","95.807","0","4","sideparticipant"
"95.807","98.13609999999404","0","4","speaker"
"98.13609999999404","104.85559999999404","0","4","sideparticipant"
"104.85559999999404","105.12970000000298","0","4","addressee"
"105.12970000000298","111.45720000000298","0","4","sideparticipant"
"111.45720000000298","112.27479999999701","0","4","addressee"
"112.27479999999701","118.843","0","4","sideparticipant"
"118.843","121.32009999999404","0","4","speaker"
"121.32009999999404","123.77859999999404","0","4","sideparticipant"
"123.77859999999404","125.31329999999701","0","4","speaker"
"125.31329999999701","128.8625","0","4","sideparticipant"
"128.8625","131.01","0","4","speaker"
"131.01","132.33129999999701","0","4","sideparticipant"
"132.33129999999701","136.67479999999702","0","4","speaker"
"136.67479999999702","137.78129999999703","0","4","sideparticipant"
"137.78129999999703","140.06370000000297","0","4","speaker"
"140.06370000000297","144.33529999999703","0","4","sideparticipant"
"144.33529999999703","146.4135","0","4","speaker"
"146.4135","152.43179999999703","0","4","sideparticipant"
"152.43179999999703","153.303200000003","0","4","addressee"
"153.303200000003","154.25540000000595","0","4","speaker"
"154.25540000000595","154.553799999997","0","4","addressee"
"154.553799999997","164.3955","0","4","sideparticipant"
"164.3955","166.5675","0","4","speaker"
"166.5675","188.03209999999405","0","4","sideparticipant"
"188.03209999999405","189.99959999999405","0","4","addressee"
"189.99959999999405","197.54540000000597","0","4","sideparticipant"
"197.54540000000597","198.67509999999405","0","4","speaker"
"198.67509999999405","199.97820000000297","0","4","sideparticipant"
"199.97820000000297","200.18920000000298","0","4","addressee"
"200.18920000000298","201.289","0","4","sideparticipant"
"201.289","204.07809999999404","0","4","speaker"
"204.07809999999404","207.29609999999403","0","4","sideparticipant"
"207.29609999999403","208.39779999999703","0","4","speaker"
"208.39779999999703","210.58890000000596","0","4","sideparticipant"
"210.58890000000596","213.419700000003","0","4","speaker"
"213.419700000003","217.45029999999701","0","4","sideparticipant"
"217.45029999999701","218.77179999999703","0","4","addressee"
"218.77179999999703","219.05109999999405","0","4","sideparticipant"
"219.05109999999405","221.96909999999403","0","4","speaker"
"221.96909999999403","240.12320000000298","0","4","sideparticipant"
"240.12320000000298","240.43779999999703","0","4","speaker"
"240.43779999999703","241.46640000000596","0","4","sideparticipant"
"241.46640000000596","244.06290000000595","0","4","speaker"
"244.06290000000595","250.35690000000596","0","4","sideparticipant"
"250.35690000000596","251.103299999997","0","4","addressee"
"251.103299999997","251.97129999999703","0","4","sideparticipant"
"251.97129999999703","253.663299999997","0","4","speaker"
"253.663299999997","257.62809999999405","0","4","sideparticipant"
"257.62809999999405","258.327799999997","0","4","addressee"
"258.327799999997","261.10409999999405","0","4","sideparticipant"
"261.10409999999405","261.961","0","4","addressee"
"261.961","303.402299999997","0","4","sideparticipant"
"303.402299999997","306.26920000000297","0","4","speaker"
"306.26920000000297","318.07009999999406","0","4","sideparticipant"
"318.07009999999406","321.42690000000596","0","4","speaker"
"321.42690000000596","336.87359999999404","0","4","sideparticipant"
"336.87359999999404","339.598200000003","0","4","speaker"
"339.598200000003","345.36","0","4","sideparticipant"
"345.36","345.82840000000596","0","4","addressee"
"345.82840000000596","366.53590000000594","0","4","sideparticipant"
"366.53590000000594","368.946","0","4","speaker"
"368.946","416.4095","0","4","sideparticipant"
"416.4095","419.945700000003","0","4","bystander"
"419.945700000003","421.274400000006","0","4","sideparticipant"
"421.274400000006","423.069200000003","0","4","speaker"
"423.069200000003","441.35779999999704","0","4","sideparticipant"
"441.35779999999704","442.922599999994","0","4","speaker"
"442.922599999994","452.55940000000595","0","4","sideparticipant"
"452.55940000000595","453.84709999999404","0","4","speaker"
