Start,End,Condition,Num,Text
-1.5876999999992547,-0.7311999999992547,1,0,はーい
6.414900000002236,9.051300000000746,1,0,田辺の新しい使い方を考えるか
33.20040000000223,33.99770000000298,1,0,ドラミちゃん
47.891,51.742700000002976,1,0,かっこいい あの なんかいっぱいなら ドラム じゃないけど
75.01710000000149,80.0845,1,0,この季節だと鍋は3にもできるね大きければね
83.1065,84.21040000000224,1,0,人が乗れるね
91.00440000000224,94.5345,1,0,スズケンがファントムになってない 大丈夫 俺だけ
156.9566000000015,159.050700000003,1,0,土鍋 確かに
198.201,199.4866000000015,1,0,私ですね
214.548,215.78730000000076,1,0,確かに
236.664,237.9495,1,0,オフ
249.0921000000015,250.50570000000297,1,0,めざまし8
284.805200000003,287.31610000000154,1,0,秋口広めのね
307.686700000003,308.5476000000015,1,0,北ます
313.3511000000015,314.41740000000226,1,0,ファントムになって
324.101700000003,325.39750000000004,1,0,なんだろうなあ
354.68830000000077,356.5355,1,0,新しいの使い方
363.1669000000023,364.55160000000154,1,0,レクサス LS で
