"Start","End","Condition","Num","Text"
"3.311","4.185799999952316","1","0","はいおしまい"
"8.5025","9.444799999952316","1","0","靴下"
"13.976299999952316","15.963199999928474","1","0","靴下は靴下 だもんな"
"22.158099999904632","23.39289999997616","1","0","されるわ"
"24.529799999952317","27.12439999997616","1","0","別れてくわ"
"36.936199999928476","39.43439999997616","1","0","いいねされてるわ"
"75.77239999997616","76.89419999992847","1","0","ままままま"
"107.18069999992848","108.12609999990464","1","0","体操着とかの あの"
"109.43579999995232","111.07","1","0","縛るやつ"
"138.45929999995232","139.00559999990463","1","0","畑"
"140.14189999997615","141.6556999999285","1","0","呆れそうなものを"
"142.94759999990464","144.71389999997615","1","0","また 危ないものを"
"252.944","254.4632999999523","1","0","あれは"
"265.4962999999523","266.47679999995233","1","0","靴下"
"273.5060999999046","275.6740999999046","1","0","どこまでが 靴下 なんだ"
"277.12579999995233","278.1255","1","0","0.5"
"281.25039999997614","282.14369999992846","1","0","レンガ 生 靴下"
"306.199","307.20689999997614","1","0","筋トレ 靴下"
"310.9505","312.0760999999046","1","0","靴下"
"319.89909999990465","321.89189999997615","1","0","やっぱり 結局ね"
"350.1495","351.37419999992846","1","0","砂詰めてね"
"385.8375","388.1747999999523","1","0","長い棒の先に付けてね"
"399.2753999999762","401.1310999999046","1","0","本当に苦しむのは誰なんだろうな"
"439.9508999999762","440.4465","1","0","終わりだ"
