"Start","End","Condition","Num","Text"
"0","0.1","2","1","スター"
"2.219100000023842","4.1411999999284745","2","1","押しました"
"7.568600000023842","8.412600000023842","2","1","鍋"
"17.135299999952316","18.457100000023843","2","1","俺は楽しくないんだもん"
"31.114","32.48010000002384","2","1","いいですね"
"38.90589999997616","39.667100000023844","2","1","鍋"
"42.623699999928476","44.98579999995231","2","1","あのってカット 鍋 奈良"
"48.128600000023845","49.39760000002384","2","1","猫が寝れる"
"51.44229999995232","53.245","2","1","ペット 的だね そうそうそう"
"56.27089999997616","58.063","2","1","でもこう 来るってなれば"
"60.057399999976155","61.021799999952314","2","1","まるまるが行ける"
"93.19810000002384","93.99660000002385","2","1","田舎"
"95.61710000002384","98.15389999997616","2","1","フライパンが ドアノブの店あるよね"
"105.05229999995231","106.92360000002384","2","1","あーそうそうそう アジサイとか"
"109.8495","111.203","2","1","アビス 鎮火"
"112.39569999992847","113.75160000002384","2","1","汗 さえもそうだ"
"119.86219999992848","121.04769999992847","2","1","完璧だ"
"122.40329999995231","123.45029999995232","2","1","完璧"
"139.08739999997616","140.994","2","1","頑張れば相談"
"143.19029999995232","144.33279999995233","2","1","すぐ投げる"
"146.93779999995232","147.71519999992847","2","1","コッタ 投げる"
"188.72539999997616","189.719","2","1","また"
"203.54260000002384","204.8235","2","1","ちょっとね"
"208.0625","210.273","2","1","ついでに筋力鍛えられそうだね"
"211.43810000002384","213.70679999995232","2","1","ものによっては ダンベルになる"
"224.5237999999523","225.84729999995233","2","1","こだわりがあるなあ"
"235.7592999999523","237.0025","2","1","じゃあ 頭ます"
"239.06769999992846","239.97169999992846","2","1","行った"
"241.15239999997615","242.29969999992846","2","1","帽子"
"243.96760000002385","244.62489999997615","2","1","あら"
"247.6942999999523","249.29479999995232","2","1","ファッションとしての鍋"
"261.9186999999285","262.49669999992847","2","1","防具"
"265.5951000000238","268.2492999999523","2","1","遠目から見たら ベレー帽に見えなくもないし"
"270.2982999999523","272.06710000002386","2","1","ものによっては"
"306.0012999999523","307.4775","2","1","移動させやすいね"
"312.22560000002386","313.4938999999762","2","1","移動させ"
"322.84110000002386","324.9336999999285","2","1","飯でも いざという時も"
"326.15589999997616","328.48179999995233","2","1","根菜ならそのまま 火にかけれるから"
"333.2635","336.43419999992847","2","1","新鮮だから 新鮮 踊り食い だから"
"351.10039999997616","352.2991999999285","2","1","ちょっと"
"353.92129999995234","355.51960000002384","2","1","ちょっと戦争 かもなあ"
"371.00489999997615","372.99110000002383","2","1","とんかつ鍋を溶かす"
"375.83979999995233","377.1285","2","1","溶かしたら 鍋 なのかな"
"380.9051000000238","381.6925","2","1","そう"
"387.11769999992845","388.4631000000238","2","1","ヴァベーネ"
"401.1863999999762","402.54519999992846","2","1","確かにね"
"429.9777999999523","432.0265","2","1","海で海で鍋"
"433.46460000002384","434.6575","2","1","奈良"
